,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,0.1900050736234332,0.18723573637936966,-0.28776130736494504,0.17224998247582735,0.0755046238912411,0.14593244690651855,0.00678690195147479,-0.06830441502554581,0.036759884484249404,-0.6633225240108488,1.0,-0.36677001509201534,-0.2165603898765203,-0.2203811441232698,-0.8647590270818242,-0.3650910177109111,0.10910433744441195,0.03684688090396044,-0.09586609127126153,0.00715262630215302,0.030300108736207716,-0.003620087271245927,6.706188367266594e-05,4.222957399913124e-17
11,-0.41813326002610285,-0.42905239340866846,0.7635107741903222,-0.3778472668028045,-0.05753616792080015,0.01475587265982404,-0.05665634574309221,-0.09941624370790059,0.023367465455063133,-0.45289668244200515,-0.36677001509201534,1.0,0.6621625985203414,0.2719809056426411,-0.11817474504839166,0.621989641339809,-0.10045617630735831,-0.15657060182446533,0.22509906108811217,0.03458289180589805,-0.015254219975608233,0.0051444763526029835,-0.0004224913464221767,-1.2176070430296903e-17
12,-0.8870049606810059,-0.7594111167834743,0.6765489091143962,-0.7573768830617382,-0.38635344003691174,0.37999590925005877,-0.4084445861373968,-0.4130389954059595,0.37696918480994407,-0.32509677125144204,-0.2165603898765203,0.6621625985203414,1.0,3.7856408125304045e-16,-1.84915430334545e-16,6.793688600167325e-17,7.215869119756387e-17,-1.577383134075618e-17,8.338822716616429e-17,2.5237682461703674e-17,7.358191063679843e-17,2.310944487337752e-17,-1.0920241964213933e-16,1.1097969878399014e-16
13,-0.18343347242313057,-0.5407962169244583,0.38041343988599036,-0.49740397127501573,0.7269352204994751,-0.7703585136457776,0.6592659206345258,0.7487018326683209,-0.7577929029555789,-0.007576798912706115,-0.2203811441232698,0.2719809056426411,3.7856408125304045e-16,1.0,-1.2676967282759436e-16,4.0256292461540486e-16,-2.7114385416022927e-16,5.10623378808245e-16,9.353043023693849e-17,7.648667725076352e-17,-6.355141335132126e-17,-3.9528924979571086e-17,3.2250149248011606e-16,3.729624635174421e-17
14,-0.10154250245127887,-0.03130636387125266,-0.09667336638763731,-0.05387347865367183,-0.19102529016611292,-0.07738764245438827,-0.11553584219435949,0.006630755452020901,0.03505231058057076,0.9237993524454376,-0.8647590270818242,-0.11817474504839166,-1.84915430334545e-16,-1.2676967282759436e-16,1.0,-1.6159547887463524e-16,-2.503970335919761e-16,-5.229425130156015e-17,-8.12371947904125e-17,-2.592835822011077e-16,-5.5333452804303074e-17,-1.8544834294262282e-16,-7.139213061661634e-17,-2.3759113173553578e-17
15,0.362099113234943,0.3176270914547806,0.48222901465440793,0.39708514728981337,-0.11215998737352234,-0.10528873963812528,0.14026618241617048,-0.14713577305824585,-0.02586553057404324,-0.1504378930479642,-0.3650910177109111,0.621989641339809,6.793688600167325e-17,4.0256292461540486e-16,-1.6159547887463524e-16,1.0,2.7258383334385316e-17,5.775971346292651e-16,2.348521433364812e-17,1.112766591551915e-16,-7.514096104642811e-17,2.4743859880908715e-16,4.5157322393824214e-17,-1.1474134833158115e-16
16,-0.03315020496750165,-0.04845841730613841,-0.0478574474024931,-0.043514564175350615,-0.4481811931617336,-0.3873468029229099,0.0590972485365156,-0.38809776093491993,-0.3885923489591078,-0.02375403522745824,0.10910433744441195,-0.10045617630735831,7.215869119756387e-17,-2.7114385416022927e-16,-2.503970335919761e-16,2.7258383334385316e-17,1.0,2.7829192499818787e-16,6.570028027836753e-17,3.8480732807302055e-16,1.0012761371015382e-17,1.522570314368475e-16,-3.229816384268411e-16,9.39722484739916e-17
17,0.11889376437952882,-0.13462457536260308,0.12499002078909417,-0.07472596988256511,-0.07714851174391972,0.1282808682931849,0.5808169351398684,-0.15996943272091407,0.2541065596217039,0.09063170621018228,0.03684688090396044,-0.15657060182446533,-1.577383134075618e-17,5.10623378808245e-16,-5.229425130156015e-17,5.775971346292651e-16,2.7829192499818787e-16,1.0,-1.7668037852283653e-16,4.458838454195287e-17,8.428733433998146e-17,6.297638787860198e-17,3.771147733510534e-17,2.136661866243014e-17
18,-0.021233694608071108,-0.023564639302694184,-0.3621926152700795,-0.03900598159019438,-0.05527117242594027,0.08740024780967762,0.14310312878301784,0.007314181521001188,-0.03484588886062018,-0.08919434525253396,-0.09586609127126153,0.22509906108811217,8.338822716616429e-17,9.353043023693849e-17,-8.12371947904125e-17,2.348521433364812e-17,6.570028027836753e-17,-1.7668037852283653e-16,1.0,6.560240557787399e-16,-4.80028236989195e-16,2.4215096351615722e-17,1.2657393441887515e-16,-2.3138071349233973e-16
19,0.025977825500700547,-0.015343457501965568,-0.0663224703433252,-0.027736665375313038,-0.01810721305912631,-0.2636517546945927,-0.03090035046467462,0.03076753586476057,0.2544216310802236,-0.03467285219014905,0.00715262630215302,0.03458289180589805,2.5237682461703674e-17,7.648667725076352e-17,-2.592835822011077e-16,1.112766591551915e-16,3.8480732807302055e-16,4.458838454195287e-17,6.560240557787399e-16,1.0,-4.797502367016363e-16,-2.601299151810156e-16,-2.0757595309132383e-16,-1.0457008255976821e-16
20,-0.01902740104521806,0.011776925034318216,0.046346345738901104,0.02312829042481562,-0.25048230542986133,0.03180179666252968,0.027542142731278762,0.26435263439184814,0.002697748566821706,-0.016767725373620763,0.030300108736207716,-0.015254219975608233,7.358191063679843e-17,-6.355141335132126e-17,-5.5333452804303074e-17,-7.514096104642811e-17,1.0012761371015382e-17,8.428733433998146e-17,-4.80028236989195e-16,-4.797502367016363e-16,1.0,7.0075764631441e-17,1.0663166353798024e-16,-1.3150992864478424e-17
21,0.14637335077904148,-0.06401490875552576,-0.00304869678992834,-0.07012450877034536,-0.01678963299598798,0.020490803089081876,-0.04959337591254365,0.007671254408703216,-0.01484603774920129,-0.0006688605909460717,-0.003620087271245927,0.0051444763526029835,2.310944487337752e-17,-3.9528924979571086e-17,-1.8544834294262282e-16,2.4743859880908715e-16,1.522570314368475e-16,6.297638787860198e-17,2.4215096351615722e-17,-2.601299151810156e-16,7.0075764631441e-17,1.0,2.145538170107396e-16,-1.483984450076912e-15
22,-0.0003646936834259006,-0.05888834266481367,-0.004934214640080852,0.05630220989121882,0.0011639477933926762,-0.0007058681701118192,-0.0051114153597691635,0.00024080168043694872,0.00013212284129174325,0.00027557925544154424,6.706188367266594e-05,-0.0004224913464221767,-1.0920241964213933e-16,3.2250149248011606e-16,-7.139213061661634e-17,4.5157322393824214e-17,-3.229816384268411e-16,3.771147733510534e-17,1.2657393441887515e-16,-2.0757595309132383e-16,1.0663166353798024e-16,2.145538170107396e-16,1.0,4.088849838114744e-16
23,-3.62402636793635e-16,-8.16125801814498e-17,2.455411554239381e-16,-3.758127684161922e-17,9.836290409772311e-17,1.0316751567292151e-17,2.152202719301137e-17,-7.732627430700069e-17,3.105309313456479e-17,1.9148516166564983e-17,4.222957399913124e-17,-1.2176070430296903e-17,1.1097969878399014e-16,3.729624635174421e-17,-2.3759113173553578e-17,-1.1474134833158115e-16,9.39722484739916e-17,2.136661866243014e-17,-2.3138071349233973e-16,-1.0457008255976821e-16,-1.3150992864478424e-17,-1.483984450076912e-15,4.088849838114744e-16,1.0
